"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2600000;"ŚWIĘTOKRZYSKIE";"kwiecień";"cebula - za 1 kg";"cena";"2018";1,92;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kwiecień";"czekolada mleczna - za 100g";"cena";"2018";3,82;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,77;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";25,50;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kwiecień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,02;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"maj";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";27,20;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"maj";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";17,08;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"maj";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,77;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2018";0,65;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"maj";"pomarańcze - za 1kg";"cena";"2018";4,63;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"maj";"cebula - za 1 kg";"cena";"2018";1,99;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"maj";"czekolada mleczna - za 100g";"cena";"2018";3,59;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,72;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";25,50;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"maj";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,02;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czerwiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";27,20;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czerwiec";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";18,53;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czerwiec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,84;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czerwiec";"jaja kurze świeże - za 1szt";"cena";"2018";0,64;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2018";4,74;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czerwiec";"cebula - za 1 kg";"cena";"2018";2,26;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czerwiec";"czekolada mleczna - za 100g";"cena";"2018";3,96;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,84;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";25,50;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czerwiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,06;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"lipiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";27,20;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"lipiec";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";18,85;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"lipiec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,79;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"lipiec";"jaja kurze świeże - za 1szt";"cena";"2018";0,63;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2018";5,41;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"lipiec";"cebula - za 1 kg";"cena";"2018";3,05;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"lipiec";"czekolada mleczna - za 100g";"cena";"2018";3,81;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,81;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";23,83;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"lipiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,06;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sierpień";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";27,38;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sierpień";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";17,35;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sierpień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,84;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2018";0,63;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2018";5,53;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sierpień";"cebula - za 1 kg";"cena";"2018";2,75;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sierpień";"czekolada mleczna - za 100g";"cena";"2018";3,62;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,77;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";23,83;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sierpień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,06;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";27,53;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";18,18;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,79;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"jaja kurze świeże - za 1szt";"cena";"2018";0,63;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2018";5,83;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"cebula - za 1 kg";"cena";"2018";2,40;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"czekolada mleczna - za 100g";"cena";"2018";3,76;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,82;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";24,98;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,08;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";27,53;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";18,21;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,87;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"jaja kurze świeże - za 1szt";"cena";"2018";0,64;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"pomarańcze - za 1kg";"cena";"2018";5,91;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"cebula - za 1 kg";"cena";"2018";2,43;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"czekolada mleczna - za 100g";"cena";"2018";3,57;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,78;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";24,98;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,09;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"listopad";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";27,53;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"listopad";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";18,21;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"listopad";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,87;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"listopad";"jaja kurze świeże - za 1szt";"cena";"2018";0,64;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"listopad";"pomarańcze - za 1kg";"cena";"2018";5,41;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"listopad";"cebula - za 1 kg";"cena";"2018";2,74;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"listopad";"czekolada mleczna - za 100g";"cena";"2018";3,74;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,87;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";24,98;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"listopad";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,09;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"grudzień";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";27,72;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"grudzień";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";17,71;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"grudzień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,87;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"grudzień";"jaja kurze świeże - za 1szt";"cena";"2018";0,63;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2018";4,82;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"grudzień";"cebula - za 1 kg";"cena";"2018";3,10;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"grudzień";"czekolada mleczna - za 100g";"cena";"2018";3,91;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,64;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";24,98;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"grudzień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";4,09;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"styczeń";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";27,81;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"styczeń";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";19,95;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"styczeń";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,82;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"styczeń";"jaja kurze świeże - za 1szt";"cena";"2018";0,74;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2018";5,21;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"styczeń";"cebula - za 1 kg";"cena";"2018";1,98;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"styczeń";"czekolada mleczna - za 100g";"cena";"2018";3,83;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,77;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";20,96;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"styczeń";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,29;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";27,91;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"luty";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";19,85;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"luty";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,83;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"luty";"jaja kurze świeże - za 1szt";"cena";"2018";0,70;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"luty";"pomarańcze - za 1kg";"cena";"2018";5,55;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"luty";"cebula - za 1 kg";"cena";"2018";2,05;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"luty";"czekolada mleczna - za 100g";"cena";"2018";3,93;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,76;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";20,96;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"luty";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,29;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";27,56;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"marzec";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";20,45;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"marzec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,81;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"marzec";"jaja kurze świeże - za 1szt";"cena";"2018";0,68;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2018";5,29;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"marzec";"cebula - za 1 kg";"cena";"2018";2,02;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"marzec";"czekolada mleczna - za 100g";"cena";"2018";3,94;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,72;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";21,44;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"marzec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,29;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";27,56;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kwiecień";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";19,09;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kwiecień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,84;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kwiecień";"jaja kurze świeże - za 1szt";"cena";"2018";0,70;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2018";5,37;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kwiecień";"cebula - za 1 kg";"cena";"2018";2,06;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kwiecień";"czekolada mleczna - za 100g";"cena";"2018";3,97;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,82;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";21,44;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kwiecień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,29;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"maj";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";27,69;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"maj";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";19,69;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"maj";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,82;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2018";0,67;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"maj";"pomarańcze - za 1kg";"cena";"2018";5,58;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"maj";"cebula - za 1 kg";"cena";"2018";1,96;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"maj";"czekolada mleczna - za 100g";"cena";"2018";3,80;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,82;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";21,12;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"maj";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,29;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czerwiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";27,47;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czerwiec";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";20,11;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czerwiec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,81;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czerwiec";"jaja kurze świeże - za 1szt";"cena";"2018";0,67;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2018";5,53;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czerwiec";"cebula - za 1 kg";"cena";"2018";2,78;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czerwiec";"czekolada mleczna - za 100g";"cena";"2018";4,04;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,83;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";20,34;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czerwiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,29;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"lipiec";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";28,30;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"lipiec";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";19,85;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"lipiec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,84;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"lipiec";"jaja kurze świeże - za 1szt";"cena";"2018";0,69;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2018";5,59;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"lipiec";"cebula - za 1 kg";"cena";"2018";3,58;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"lipiec";"czekolada mleczna - za 100g";"cena";"2018";4,13;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,84;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";19,94;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"lipiec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,39;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sierpień";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";28,30;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sierpień";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";19,95;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sierpień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,85;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2018";0,65;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2018";5,93;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sierpień";"cebula - za 1 kg";"cena";"2018";2,73;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sierpień";"czekolada mleczna - za 100g";"cena";"2018";4,09;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,86;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";20,34;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sierpień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,39;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"wrzesień";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";27,39;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"wrzesień";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";19,99;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"wrzesień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,85;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"wrzesień";"jaja kurze świeże - za 1szt";"cena";"2018";0,65;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2018";6,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"wrzesień";"cebula - za 1 kg";"cena";"2018";2,47;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"wrzesień";"czekolada mleczna - za 100g";"cena";"2018";4,13;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,89;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";20,64;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"wrzesień";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,39;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";27,39;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";19,24;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,84;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"jaja kurze świeże - za 1szt";"cena";"2018";0,67;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"pomarańcze - za 1kg";"cena";"2018";6,33;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"cebula - za 1 kg";"cena";"2018";2,52;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"czekolada mleczna - za 100g";"cena";"2018";3,99;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,86;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";20,64;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"październik";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,40;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";28,28;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";19,74;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,83;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"jaja kurze świeże - za 1szt";"cena";"2018";0,67;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"pomarańcze - za 1kg";"cena";"2018";6,05;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"cebula - za 1 kg";"cena";"2018";2,73;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"czekolada mleczna - za 100g";"cena";"2018";3,99;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,90;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";20,64;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"listopad";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2018";3,40;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";26,88;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"kiełbasa wędzona (2) - za 1kg";"cena";"2018";19,94;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2018";1,83;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"jaja kurze świeże - za 1szt";"cena";"2018";0,69;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2018";5,05;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"cebula - za 1 kg";"cena";"2018";3,01;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"czekolada mleczna - za 100g";"cena";"2018";4,04;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,82;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";23,24;"zł";"";
